code	display_name	weight	sw1_code	sw1_name
002252.XSHE	上海莱士	0.517	801150	医药生物
002262.XSHE	恩华药业	0.265	801150	医药生物
002294.XSHE	信立泰	0.449	801150	医药生物
002317.XSHE	众生药业	0.293	801150	医药生物
002326.XSHE	永太科技	0.217	801030	化工
002332.XSHE	仙琚制药	0.338	801150	医药生物
002365.XSHE	永安药业	0.09	801150	医药生物
002370.XSHE	亚太药业	0.053	801150	医药生物
002382.XSHE	蓝帆医疗	0.375	801150	医药生物
002390.XSHE	信邦制药	0.217	801150	医药生物
002399.XSHE	海普瑞	0.26	801150	医药生物
002411.XSHE	延安必康	0.144	801150	医药生物
002412.XSHE	汉森制药	0.066	801150	医药生物
002422.XSHE	科伦药业	0.709	801150	医药生物
002424.XSHE	贵州百灵	0.209	801150	医药生物
002435.XSHE	长江健康	0.06	801150	医药生物
002437.XSHE	誉衡药业	0.141	801150	医药生物
002462.XSHE	嘉事堂	0.105	801150	医药生物
002524.XSHE	光正集团	0.136	801150	医药生物
002550.XSHE	千红制药	0.128	801150	医药生物
002551.XSHE	尚荣医疗	0.111	801150	医药生物
002562.XSHE	兄弟科技	0.086	801030	化工
002581.XSHE	未名医药	0.181	801150	医药生物
002589.XSHE	瑞康医药	0.181	801150	医药生物
002603.XSHE	以岭药业	0.489	801150	医药生物
002626.XSHE	金达威	0.3	801150	医药生物
002644.XSHE	佛慈制药	0.05	801150	医药生物
002653.XSHE	海思科	0.121	801150	医药生物
002675.XSHE	东诚药业	0.406	801150	医药生物
002688.XSHE	金河生物	0.084	801010	农林牧渔
002727.XSHE	一心堂	0.338	801150	医药生物
002737.XSHE	葵花药业	0.11	801150	医药生物
002750.XSHE	龙津药业	0.041	801150	医药生物
002755.XSHE	奥赛康	0.097	801150	医药生物
002773.XSHE	康弘药业	0.361	801150	医药生物
002793.XSHE	罗欣药业	0.077	801150	医药生物
002821.XSHE	凯莱英	1.082	801150	医药生物
002880.XSHE	卫光生物	0.081	801150	医药生物
002901.XSHE	大博医疗	0.115	801150	医药生物
002907.XSHE	华森制药	0.029	801150	医药生物
002923.XSHE	润都股份	0.045	801150	医药生物
002940.XSHE	昂利康	0.086	801150	医药生物
002950.XSHE	奥美医疗	0.153	801150	医药生物
300003.XSHE	乐普医疗	1.375	801150	医药生物
300006.XSHE	莱美药业	0.129	801150	医药生物
300009.XSHE	安科生物	0.476	801150	医药生物
300015.XSHE	爱尔眼科	2.978	801150	医药生物
300016.XSHE	北陆药业	0.126	801150	医药生物
300026.XSHE	红日药业	0.291	801150	医药生物
300039.XSHE	上海凯宝	0.107	801150	医药生物
300108.XSHE	吉药控股	0.045	801150	医药生物
300110.XSHE	华仁药业	0.097	801150	医药生物
300119.XSHE	瑞普生物	0.135	801010	农林牧渔
300122.XSHE	智飞生物	2.461	801150	医药生物
300142.XSHE	沃森生物	2.778	801150	医药生物
300143.XSHE	盈康生命	0.242	801150	医药生物
300147.XSHE	香雪制药	0.136	801150	医药生物
300149.XSHE	量子生物	0.226	801150	医药生物
300158.XSHE	振东制药	0.13	801150	医药生物
300181.XSHE	佐力药业	0.086	801150	医药生物
300194.XSHE	福安药业	0.149	801150	医药生物
300204.XSHE	舒泰神	0.081	801150	医药生物
300206.XSHE	理邦仪器	0.195	801150	医药生物
300233.XSHE	金城医药	0.244	801150	医药生物
300238.XSHE	冠昊生物	0.174	801150	医药生物
300244.XSHE	迪安诊断	0.53	801150	医药生物
300253.XSHE	卫宁健康	1.03	801750	计算机
300255.XSHE	常山药业	0.1	801150	医药生物
300267.XSHE	尔康制药	0.141	801150	医药生物
300273.XSHE	和佳医疗	0.146	801150	医药生物
300294.XSHE	博雅生物	0.329	801150	医药生物
300298.XSHE	三诺生物	0.299	801150	医药生物
300318.XSHE	博晖创新	0.092	801150	医药生物
300326.XSHE	凯利泰	0.529	801150	医药生物
300347.XSHE	泰格医药	1.672	801150	医药生物
300357.XSHE	我武生物	0.534	801150	医药生物
300363.XSHE	博腾股份	0.278	801150	医药生物
300381.XSHE	溢多利	0.127	801150	医药生物
300396.XSHE	迪瑞医疗	0.081	801150	医药生物
300401.XSHE	花园生物	0.159	801150	医药生物
300404.XSHE	博济医药	0.052	801150	医药生物
300406.XSHE	九强生物	0.153	801150	医药生物
300436.XSHE	广生堂	0.073	801150	医药生物
300439.XSHE	美康生物	0.08	801150	医药生物
300451.XSHE	创业慧康	0.332	801750	计算机
300463.XSHE	迈克生物	0.566	801150	医药生物
300482.XSHE	万孚生物	0.578	801150	医药生物
300485.XSHE	赛升药业	0.101	801150	医药生物
300497.XSHE	富祥药业	0.188	801150	医药生物
300529.XSHE	健帆生物	0.865	801150	医药生物
300550.XSHE	和仁科技	0.045	801750	计算机
300558.XSHE	贝达药业	0.746	801150	医药生物
300562.XSHE	乐心医疗	0.057	801150	医药生物
300573.XSHE	兴齐眼药	0.207	801150	医药生物
300584.XSHE	海辰药业	0.039	801150	医药生物
300595.XSHE	欧普康视	0.564	801150	医药生物
300601.XSHE	康泰生物	1.894	801150	医药生物
300630.XSHE	普利制药	0.299	801150	医药生物
300633.XSHE	开立医疗	0.151	801150	医药生物
300639.XSHE	凯普生物	0.154	801150	医药生物
300642.XSHE	透景生命	0.066	801150	医药生物
300653.XSHE	正海生物	0.129	801150	医药生物
300676.XSHE	华大基因	0.667	801150	医药生物
300677.XSHE	英科医疗	0.569	801150	医药生物
300683.XSHE	海特生物	0.081	801150	医药生物
300685.XSHE	艾德生物	0.33	801150	医药生物
300702.XSHE	天宇股份	0.263	801150	医药生物
300705.XSHE	九典制药	0.075	801150	医药生物
300723.XSHE	一品红	0.067	801150	医药生物
300725.XSHE	药石科技	0.332	801150	医药生物
300753.XSHE	爱朋医疗	0.051	801150	医药生物
300759.XSHE	康龙化成	0.621	801150	医药生物
300760.XSHE	迈瑞医疗	3.554	801150	医药生物
300813.XSHE	泰林生物	0.028	801890	机械设备
600055.XSHG	万东医疗	0.141	801150	医药生物
600056.XSHG	中国医药	0.241	801150	医药生物
600062.XSHG	华润双鹤	0.2	801150	医药生物
600079.XSHG	人福医药	1.009	801150	医药生物
600085.XSHG	同仁堂	0.464	801150	医药生物
600129.XSHG	太极集团	0.195	801150	医药生物
600161.XSHG	天坛生物	0.755	801150	医药生物
600195.XSHG	中牧股份	0.343	801010	农林牧渔
600196.XSHG	复星医药	1.882	801150	医药生物
600201.XSHG	生物股份	0.923	801010	农林牧渔
600211.XSHG	西藏药业	0.341	801150	医药生物
600216.XSHG	浙江医药	0.351	801150	医药生物
600222.XSHG	太龙药业	0.079	801150	医药生物
600252.XSHG	中恒集团	0.284	801150	医药生物
600267.XSHG	海正药业	0.299	801150	医药生物
600276.XSHG	恒瑞医药	9.242	801150	医药生物
600285.XSHG	羚锐制药	0.148	801150	医药生物
600299.XSHG	安迪苏	0.127	801030	化工
600329.XSHG	中新药业	0.148	801150	医药生物
600332.XSHG	白云山	0.52	801150	医药生物
600351.XSHG	亚宝药业	0.099	801150	医药生物
600380.XSHG	健康元	0.54	801150	医药生物
600420.XSHG	现代制药	0.151	801150	医药生物
600422.XSHG	昆药集团	0.166	801150	医药生物
600436.XSHG	片仔癀	2.162	801150	医药生物
600479.XSHG	千金药业	0.095	801150	医药生物
600511.XSHG	国药股份	0.385	801150	医药生物
600521.XSHG	华海药业	0.908	801150	医药生物
600535.XSHG	天士力	0.466	801150	医药生物
600557.XSHG	康缘药业	0.153	801150	医药生物
600566.XSHG	济川药业	0.224	801150	医药生物
600572.XSHG	康恩贝	0.301	801150	医药生物
600587.XSHG	新华医疗	0.165	801150	医药生物
600594.XSHG	益佰制药	0.129	801150	医药生物
600613.XSHG	神奇制药	0.04	801150	医药生物
600624.XSHG	复旦复华	0.134	801230	综合
600645.XSHG	中源协和	0.281	801150	医药生物
600664.XSHG	哈药股份	0.149	801150	医药生物
600713.XSHG	南京医药	0.087	801150	医药生物
600750.XSHG	江中药业	0.142	801150	医药生物
600763.XSHG	通策医疗	1.239	801150	医药生物
600771.XSHG	广誉远	0.176	801150	医药生物
600789.XSHG	鲁抗医药	0.186	801150	医药生物
600812.XSHG	华北制药	0.32	801150	医药生物
600829.XSHG	人民同泰	0.039	801150	医药生物
600867.XSHG	通化东宝	0.577	801150	医药生物
600993.XSHG	马应龙	0.214	801150	医药生物
600998.XSHG	九州通	0.379	801150	医药生物
601607.XSHG	上海医药	0.729	801150	医药生物
603079.XSHG	圣达生物	0.064	801150	医药生物
603108.XSHG	润达医疗	0.149	801150	医药生物
603127.XSHG	昭衍新药	0.262	801150	医药生物
603222.XSHG	济民制药	0.124	801150	医药生物
603229.XSHG	奥翔药业	0.084	801150	医药生物
603233.XSHG	大参林	0.477	801150	医药生物
603259.XSHG	药明康德	3.241	801150	医药生物
603301.XSHG	振德医疗	0.171	801150	医药生物
603309.XSHG	维力医疗	0.045	801150	医药生物
603367.XSHG	辰欣药业	0.084	801150	医药生物
603368.XSHG	柳药股份	0.184	801150	医药生物
603387.XSHG	基蛋生物	0.146	801150	医药生物
603456.XSHG	九洲药业	0.401	801150	医药生物
603520.XSHG	司太立	0.379	801150	医药生物
603538.XSHG	美诺华	0.131	801150	医药生物
603566.XSHG	普莱柯	0.13	801010	农林牧渔
603590.XSHG	康辰药业	0.087	801150	医药生物
603658.XSHG	安图生物	0.593	801150	医药生物
603669.XSHG	灵康药业	0.069	801150	医药生物
603676.XSHG	卫信康	0.02	801150	医药生物
603707.XSHG	健友股份	0.392	801150	医药生物
603716.XSHG	塞力斯	0.06	801150	医药生物
603718.XSHG	海利生物	0.283	801010	农林牧渔
603739.XSHG	蔚蓝生物	0.048	801010	农林牧渔
603811.XSHG	诚意药业	0.081	801150	医药生物
603858.XSHG	步长制药	0.451	801150	医药生物
603882.XSHG	金域医学	0.701	801150	医药生物
603883.XSHG	老百姓	0.414	801150	医药生物
603896.XSHG	寿仙谷	0.066	801150	医药生物
603939.XSHG	益丰药房	0.609	801150	医药生物
603976.XSHG	正川股份	0.078	801150	医药生物
603987.XSHG	康德莱	0.138	801150	医药生物
603990.XSHG	麦迪科技	0.132	801750	计算机
603998.XSHG	方盛制药	0.051	801150	医药生物
